date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-17,11.3853767261661,9.776763590273129,12.869605669021905,41491394123
2025-03-18,11.420405375190281,9.734031624750681,12.974277064302651,41491394123
2025-03-19,11.455434024214465,9.79234981220289,13.01309772841118,41491394123
2025-03-20,11.49046267323865,9.943318804136199,13.085028575410808,41491394123
2025-03-21,11.525491322262834,9.975271011648339,13.07625554825869,41491394123
2025-03-22,11.560519971287018,9.906662135321358,13.186804279046742,41491394123
2025-03-23,11.595548620311202,10.078662623686892,13.072511600318547,41491394123
2025-03-24,11.630577269335383,9.99825220169881,13.182613973577121,41491394123
2025-03-04,3.9192579675798367,3.3781009050680804,4.447060720532528,41513223318
2025-03-05,3.837801807296073,3.2966547383482694,4.4206956305368825,41513223318
2025-03-06,3.756345647012309,3.181518806590663,4.3272121610649545,41513223318
2025-03-07,3.674889486728542,3.1239737551717,4.228897895858849,41513223318
2025-03-08,3.5934333264447784,3.0361365896668477,4.087237387354252,41513223318
2025-03-09,3.5119771661610115,2.931103193390859,4.108425098214665,41513223318
2025-03-10,3.4305210058772446,2.8851455822015577,4.037050441452588,41513223318
2025-03-11,3.349064845593481,2.789960398883589,3.888453236375644,41513223318
2025-03-12,3.267608685309717,2.7143999382012747,3.8460679999532905,41513223318
2025-03-13,3.18615252502595,2.6100036166155536,3.7241195449257414,41513223318
2025-03-14,3.1046963647421832,2.4685927357793584,3.6500690291699325,41513223318
2025-03-15,3.0232402044584226,2.456361602933608,3.5726762807415113,41513223318
2025-03-16,2.9417840441746557,2.339890802647063,3.50980809219412,41513223318
2025-03-17,2.8603278838908888,2.250627196041072,3.4879413512092237,41513223318
2025-03-18,2.778871723607125,2.1787957032182934,3.328867061380725,41513223318
2025-03-19,2.697415563323358,2.1370337110885287,3.258765246024645,41513223318
2025-03-20,2.6159594030395943,2.0857695680497983,3.202894077710052,41513223318
2025-03-21,2.5345032427558305,1.9944781692935054,3.1088419343401097,41513223318
2025-03-22,2.4530470824720636,1.9017457311634913,3.0379447334869223,41513223318
2025-03-23,2.3715909221882967,1.8026523931389187,2.947075397865588,41513223318
2025-03-24,2.29013476190453,1.7391859453870175,2.8553349637727985,41513223318
2025-03-25,2.208678601620769,1.6514017899759454,2.7792673309778486,41513223318
2025-03-26,2.1272224413370022,1.5706618982366831,2.679712554091888,41513223318
2025-03-27,2.0457662810532353,1.5047277890137458,2.5905180855629117,41513223318
2025-03-28,1.9643101207694715,1.446133781341672,2.5242238952146834,41513223318
2025-03-29,1.8828539604857046,1.3445936589605918,2.446739776430019,41513223318
2025-03-30,1.80139780020194,1.214051604272258,2.3597982500382244,41513223318
2025-03-31,1.7199416399181762,1.1274895347256784,2.303109544173082,41513223318
2025-02-18,4.285717805942857,4.2857178059416166,4.28571780594412,41514786616
2025-02-19,4.571432263085715,4.571432261701978,4.571432264068697,41514786616
2025-02-20,4.857146720228571,4.857146715287406,4.857146724032482,41514786616
2025-02-21,5.142861177371429,5.142861167699842,5.142861185819824,41514786616
2025-02-22,5.428575634514285,5.428575617638481,5.428575647251345,41514786616
2025-02-23,5.714290091657142,5.7142900667117225,5.714290110594371,41514786616
2025-02-24,6.0000045488,6.0000045149172445,6.000004574896728,41514786616
2025-02-25,6.285719005942857,6.285718963289525,6.285719038490103,41514786616
2025-02-26,6.571433463085714,6.571433410543125,6.571433504837412,41514786616
2025-02-27,6.857147920228571,6.8571478575256855,6.857147972400735,41514786616
2025-02-28,7.142862377371428,7.142862302693505,7.1428624370968805,41514786616
2025-03-01,7.428576834514286,7.428576748998112,7.428576904538394,41514786616
2025-03-02,7.714291291657142,7.714291195023449,7.714291373059159,41514786616
2025-03-03,8.0000057488,8.000005643268452,8.000005840465978,41514786616
2025-03-04,8.285720205942857,8.285720090665656,8.28572030894492,41514786616
2025-03-05,8.571434663085714,8.571434535827926,8.571434779201178,41514786616
2025-03-06,8.85714912022857,8.857148978943048,8.857149254796516,41514786616
2025-03-07,9.142863577371429,9.142863423088965,9.142863725593987,41514786616
2025-03-08,9.428578034514285,9.428577865953443,9.428578199465322,41514786616
2025-03-09,9.714292491657142,9.714292306857201,9.714292673732894,41514786616
2025-03-10,10.0000069488,10.000006751672485,10.000007145594507,41514786616
2025-03-11,10.285721405942857,10.285721193451387,10.285721614157106,41514786616
2025-03-12,10.571435863085714,10.571435636616885,10.571436081917494,41514786616
2025-03-13,10.857150320228572,10.85715007811186,10.85715055042459,41514786616
2025-03-14,11.142864777371427,11.14286452208459,11.142865021582,41514786616
2025-03-15,11.428579234514284,11.428578966495678,11.428579493107812,41514786616
2025-03-16,11.714293691657142,11.714293408311443,11.71429396552371,41514786616
2025-03-17,12.0000081488,12.000007845912506,12.000008441266088,41514786616
2025-03-04,15.850064734694548,13.556626536733965,18.408697814957836,41515050363
2025-03-05,15.905385115612155,13.56573509474965,18.04898488887289,41515050363
2025-03-06,15.960705496529762,13.761328428275188,18.340846562509157,41515050363
2025-03-07,16.01602587744737,13.77901703031038,18.541002590032488,41515050363
2025-03-08,16.07134625836498,13.808453599104656,18.506843611437915,41515050363
2025-03-09,16.126666639282586,13.596425446604236,18.486808661677152,41515050363
2025-03-10,16.181987020200197,13.664565316776606,18.546661925981372,41515050363
2025-03-11,16.237307401117803,13.969257924540255,18.514030817729306,41515050363
2025-03-12,16.29262778203541,13.86561772912482,18.571919845337177,41515050363
2025-03-13,16.347948162953017,13.793305376651547,18.79130383803377,41515050363
2025-03-14,16.403268543870624,14.06659387456673,18.831632147950632,41515050363
2025-03-15,16.45858892478823,14.136460286389338,18.74930584369907,41515050363
2025-03-16,16.513909305705837,14.231913885892553,18.719472718209328,41515050363
2025-03-17,16.569229686623448,14.120696489116645,18.938272160845845,41515050363
2025-03-18,16.624550067541055,14.221413182566451,18.856107655680137,41515050363
2025-03-19,16.67987044845866,14.30227722570525,19.08720921366483,41515050363
2025-03-20,16.73519082937627,14.22323441032679,19.13466493508683,41515050363
2025-03-21,16.790511210293875,14.306443022074799,19.14129079846446,41515050363
2025-03-22,16.845831591211482,14.474848083292096,19.32244499457664,41515050363
2025-03-23,16.901151972129092,14.53618130823217,19.377692690986144,41515050363
2025-03-24,16.9564723530467,14.619474454544765,19.32289324880133,41515050363
2025-03-25,17.01179273396431,14.566251015449355,19.225474811061876,41515050363
2025-03-26,17.067113114881916,14.601510240310892,19.474108325024826,41515050363
2025-03-27,17.122433495799523,14.789537267235454,19.628366107269784,41515050363
2025-03-28,17.17775387671713,14.796902296220543,19.577979186503764,41515050363
2025-03-29,17.233074257634737,15.091129264237809,19.613448830464506,41515050363
2025-03-30,17.288394638552344,14.976740240866391,19.68220127010824,41515050363
2025-03-31,17.34371501946995,14.910014591904853,19.61079809125407,41515050363
2024-07-02,1.0001710870840825,1.0001710870663283,1.0001710871033103,33258093744
2024-07-03,1.0003451138923762,1.0003451138751787,1.0003451139110668,33258093744
2024-07-04,1.0005191407006702,1.0005191406829594,1.00051914071954,33258093744
2024-07-05,1.000693167508964,1.0006931674914286,1.00069316752773,33258093744
2024-07-06,1.0008671943172578,1.0008671942992928,1.0008671943358263,33258093744
2024-07-07,1.0010412211255517,1.0010412211066697,1.0010412211447475,33258093744
2024-07-08,1.0012152479338456,1.001215247916303,1.0012152479519516,33258093744
2024-07-09,1.0013892747421396,1.001389274725718,1.0013892747602142,33258093744
2024-07-10,1.0015633015504333,1.0015633015324423,1.0015633015683538,33258093744
2024-07-11,1.0017373283587272,1.001737328339229,1.0017373283756883,33258093744
2024-07-12,1.0019113551670211,1.0019113551487402,1.001911355184447,33258093744
2024-07-13,1.0020853819753148,1.0020853819566202,1.0020853819929676,33258093744
2024-07-14,1.0022594087836088,1.0022594087662082,1.0022594088018415,33258093744
2024-07-15,1.0024334355919027,1.002433435571543,1.0024334356099065,33258093744
2024-07-16,1.0026074624001964,1.0026074623830072,1.0026074624190926,33258093744
2024-07-17,1.0027814892084903,1.0027814891903934,1.002781489226941,33258093744
2024-07-18,1.0029555160167842,1.0029555159976256,1.0029555160359016,33258093744
2024-07-19,1.003129542825078,1.0031295428058642,1.0031295428438998,33258093744
2024-07-20,1.0033035696333719,1.0033035696144583,1.0033035696508381,33258093744
2024-07-21,1.0034775964416658,1.0034775964231635,1.0034775964602678,33258093744
2024-07-22,1.0036516232499595,1.0036516232322605,1.0036516232682575,33258093744
2024-07-23,1.0038256500582534,1.0038256500398086,1.0038256500785712,33258093744
2024-07-24,1.0039996768665473,1.0039996768477626,1.0039996768855215,33258093744
2024-07-25,1.004173703674841,1.0041737036568439,1.0041737036942069,33258093744
2024-07-26,1.004347730483135,1.0043477304631754,1.0043477305025759,33258093744
2024-07-27,1.004521757291429,1.0045217572731302,1.004521757310329,33258093744
2024-07-28,1.0046957840997228,1.0046957840786137,1.0046957841196915,33258093744
2024-07-29,1.0048698109080165,1.004869810889248,1.0048698109284786,33258093744
2024-12-24,-24.984931474893887,-25.74370394861291,-24.151008919636652,33300624449
2024-12-25,-25.932830961032302,-26.662509211110034,-25.176557975699925,33300624449
2024-12-26,-27.09721310768927,-27.853082927074524,-26.357952900926325,33300624449
2024-12-27,-28.4793229452253,-29.277178768425685,-27.740768456804073,33300624449
2024-12-28,-30.074590763643066,-30.765368819017713,-29.351848276835533,33300624449
2024-12-29,-31.872193709735175,-32.58106388041272,-31.06217379208913,33300624449
2024-12-30,-33.85475485551842,-34.57524926296847,-33.09929986331938,33300624449
2024-12-31,-35.99819713058627,-36.7671499938652,-35.235733380370306,33300624449
2025-01-01,-38.27176602617801,-38.996009234324866,-37.47427315854638,33300624449
2025-01-02,-40.63823094040464,-41.43537657331065,-39.883037637501566,33300624449
2025-01-03,-43.054270537585964,-43.805971935376526,-42.29002056028106,33300624449
2025-01-04,-45.47104265360485,-46.26065669751483,-44.650228079927956,33300624449
2025-01-05,-47.83493421811269,-48.578427185861116,-47.04295923203896,33300624449
2025-01-06,-50.08848152030986,-50.873740530301646,-49.36995994795997,33300624449
2025-01-07,-52.17144605934749,-52.898613722151424,-51.40527619298929,33300624449
2025-01-08,-54.022026338922295,-54.81745827843481,-53.249420377099305,33300624449
2025-01-09,-55.578181430530776,-56.36935986844333,-54.775077456531534,33300624449
2025-01-10,-56.77903808003139,-57.54484530558599,-56.04402782348615,33300624449
2025-01-11,-57.56634969455469,-58.36213298669732,-56.77856822906106,33300624449
2025-01-12,-57.88597283644094,-58.6512600447988,-57.12968509175792,33300624449
2025-01-13,-57.68932496446932,-58.46508906655056,-56.993449423911834,33300624449
2025-01-14,-56.934786178118785,-57.70383662107191,-56.155723161107254,33300624449
2025-01-15,-55.589007691123584,-56.331575036762125,-54.79394863743874,33300624449
2025-01-16,-53.62809071607694,-54.40145262460736,-52.845734471699814,33300624449
2025-01-17,-51.03860138557278,-51.80374380296213,-50.29580290472251,33300624449
2025-01-18,-47.81839024264746,-48.60550608923798,-47.06215241159119,33300624449
2025-01-19,-43.97718865419225,-44.75086006828978,-43.22185353469059,33300624449
2025-01-20,-39.53695915866994,-40.302760984583266,-38.79809363695776,33300624449
2025-02-11,10.755511466404503,8.788558372244854,12.804631812495634,33300985333
2025-02-12,10.736458661471849,8.713167205157129,12.884881327480953,33300985333
2025-02-13,10.684374993458261,8.766624674476812,12.586823642632398,33300985333
2025-02-14,10.598692891620447,8.541530233344588,12.49866276186447,33300985333
2025-02-15,10.47956582838842,8.402446099807861,12.456523234515831,33300985333
2025-02-16,10.327865183272246,8.31149796000913,12.333747629076303,33300985333
2025-02-17,10.14516050909709,8.274028838592312,12.044462180715415,33300985333
2025-02-18,9.933683726375019,7.926799782928273,11.946542076201656,33300985333
2025-02-19,9.696278153534449,7.628421540745043,11.629268709756703,33300985333
2025-02-20,9.43633363876857,7.383549971689651,11.428623930758256,33300985333
2025-02-21,9.157709384554458,7.256464522039017,11.177247032391087,33300985333
2025-02-22,8.864646340734764,6.8813536653934495,10.868747024646378,33300985333
2025-02-23,8.5616712795392,6.612336601949095,10.518653048554244,33300985333
2025-02-24,8.253494850471894,6.332424800156435,10.194793306617898,33300985333
2025-02-25,7.944906040457262,6.130181363430733,9.949258305097883,33300985333
2025-02-26,7.640665532183,5.539798131374475,9.60040310649549,33300985333
2025-02-27,7.345400460068886,5.435209055181805,9.283675848447713,33300985333
2025-02-28,7.063503008908731,5.080108458496787,9.111250181185321,33300985333
2025-03-01,6.7990351869731915,4.844437763123305,8.77051434019666,33300985333
2025-03-02,6.555641936427512,4.706941807237446,8.636330791947687,33300985333
2025-03-03,6.3364745239969045,4.302950517161163,8.46952287731263,33300985333
2025-03-04,6.144125889881068,4.298523910648793,8.21609037999547,33300985333
2025-03-05,5.98057932995126,3.97741128518948,7.953480963108152,33300985333
2025-03-06,5.847171553102667,3.768626017410791,7.81935938143705,33300985333
2025-03-07,5.744570800963169,3.628439990649115,7.6674405661946246,33300985333
2025-03-08,5.672770349895608,3.6471286868436175,7.548991208588374,33300985333
2025-03-09,5.6310973447290165,3.658926461625765,7.636063190003228,33300985333
2025-03-10,5.6182365490400565,3.445503246173368,7.497459167484646,33300985333
2024-09-03,0.902349981222148,0.7315121064551362,1.0813359789040013,27095798175
2024-09-04,0.8320990495388223,0.659529563908234,1.0015191108414334,27095798175
2024-09-05,0.7618481178554894,0.580658586008971,0.9358522596549805,27095798175
2024-09-06,0.6915971861721637,0.5222623466273495,0.8631904298220084,27095798175
2024-09-07,0.6213462544888309,0.44083833336086115,0.7810347070482995,27095798175
2024-09-08,0.551095322805498,0.3814162406642281,0.7258290158689875,27095798175
2024-09-09,0.48084439112217225,0.307630218891707,0.6578429383536337,27095798175
2024-09-10,0.4105934594388465,0.2410310349274601,0.5816975016646715,27095798175
2024-09-11,0.34034252775552076,0.1594500208602255,0.511637257164459,27095798175
2024-09-12,0.270091596072195,0.09028670890481337,0.44057137137705427,27095798175
2024-09-13,0.19984066438886217,0.03563996448980911,0.36859626928109446,27095798175
2024-09-14,0.12958973270553642,-0.04955628820471578,0.3154976101954843,27095798175
2024-09-15,0.059338801022210674,-0.11859966615525074,0.2266051667397311,27095798175
2024-09-16,-0.010912130661129282,-0.17796767464843827,0.1712276387599513,27095798175
2024-09-17,-0.08116306234445503,-0.2523841222394891,0.10022666886647828,27095798175
2024-09-18,-0.15141399402778077,-0.33210976110182977,0.029784731832676405,27095798175
2024-09-19,-0.22166492571110652,-0.39274231655243075,-0.05236620021027858,27095798175
2024-09-20,-0.29191585739443227,-0.45416627447209845,-0.12514910780886268,27095798175
2024-09-21,-0.3621667890777651,-0.5320019254139798,-0.1810004416851949,27095798175
2024-09-22,-0.43241772076109086,-0.5984525501404315,-0.26788347205738805,27095798175
2024-09-23,-0.5026686524444166,-0.6814838496661842,-0.3276770754244862,27095798175
2024-09-24,-0.5729195841277424,-0.7409880048541351,-0.4002115364940578,27095798175
2024-09-25,-0.6431705158110823,-0.8148108361486222,-0.4604358245909773,27095798175
2024-09-26,-0.7134214474944081,-0.8910162051486143,-0.5397624892775563,27095798175
2024-09-27,-0.7836723791777338,-0.9649100160152649,-0.6171970153301625,27095798175
2024-09-28,-0.8539233108610595,-1.0164181906108702,-0.6850873393219534,27095798175
2024-09-29,-0.9241742425443924,-1.0850571682172623,-0.7368310103775138,27095798175
2024-09-30,-0.9944251742277181,-1.173372465139784,-0.8320507827336884,27095798175
2025-02-11,3.2389720040665497,0.949025383411045,5.395030545392665,2709580011
2025-02-12,3.2421953965648083,0.9982576782296331,5.328026253147389,2709580011
2025-02-13,3.245418789063067,1.1116553214142448,5.204166072152502,2709580011
2025-02-14,3.2486421815613253,1.1617321559999483,5.399134678677439,2709580011
2025-02-15,3.2518655740595843,1.2202454343897753,5.370849323562923,2709580011
2025-02-16,3.255088966557843,1.2212759946829996,5.441958669499269,2709580011
2025-02-17,3.2583123590561014,1.0891478409509303,5.368317978609907,2709580011
2025-02-18,3.2615357515543604,1.0615733550459792,5.382603992920911,2709580011
2025-02-19,3.264759144052619,1.0884037579808536,5.355770787003966,2709580011
2025-02-20,3.267982536550877,1.228994603945746,5.507231279921826,2709580011
2025-02-21,3.271205929049136,1.1475297695630768,5.284686391615781,2709580011
2025-02-22,3.274429321547395,0.966971774081377,5.3374822556616115,2709580011
2025-02-23,3.277652714045653,1.1458485935912912,5.154801347323639,2709580011
2025-02-24,3.2808761065439125,1.151095331593433,5.461511079212115,2709580011
2025-02-25,3.284099499042171,1.1475105054262744,5.419885596653899,2709580011
2025-02-26,3.287322891540429,1.1116007694322758,5.468677687081362,2709580011
2025-02-27,3.290546284038688,1.1863320301548623,5.29406863250929,2709580011
2025-02-28,3.293769676536947,1.0847978246878092,5.303248863584378,2709580011
2025-03-01,3.296993069035205,1.2206175651959372,5.552305308752028,2709580011
2025-03-02,3.3002164615334633,1.1642967036307308,5.399646292643291,2709580011
2025-03-03,3.3034398540317222,1.2650249942534526,5.43109860835508,2709580011
2025-03-04,3.306663246529981,1.1420522450091428,5.646464378514084,2709580011
2025-03-05,3.3098866390282393,1.2595625934420889,5.543811616644986,2709580011
2025-03-06,3.3131100315264983,1.1918933100187916,5.432089228220096,2709580011
2025-03-07,3.3163334240247573,1.3075070889192637,5.4809098827033,2709580011
2025-03-08,3.3195568165230154,1.2652743884453181,5.551625193754269,2709580011
2025-03-09,3.322780209021274,1.17069821853196,5.483953340687363,2709580011
2025-03-10,3.326003601519533,1.0944912489950087,5.420318688155292,2709580011
2024-09-03,2.0364682252910455,0.6089956174552823,3.313682950425912,27095801676
2024-09-04,2.025493829684218,0.5977287745413751,3.383945659683324,27095801676
2024-09-05,2.0145194340773913,0.5885121346304346,3.4602024162483644,27095801676
2024-09-06,2.0035450384705644,0.5905253007212153,3.403990864934344,27095801676
2024-09-07,1.992570642863737,0.5027277211973377,3.444134016573317,27095801676
2024-09-08,1.9815962472569106,0.5804704109209492,3.3571959195600187,27095801676
2024-09-09,1.9706218516500835,0.4612988124592765,3.3368459668394075,27095801676
2024-09-10,1.9596474560432564,0.4882174697748468,3.274939079438758,27095801676
2024-09-11,1.9486730604364293,0.52856689117216,3.4150439832019854,27095801676
2024-09-12,1.9376986648296022,0.46158373969765015,3.35970068924702,27095801676
2024-09-13,1.926724269222775,0.4738198628277881,3.300255968244535,27095801676
2024-09-14,1.915749873615948,0.5089359697846642,3.3625330804920623,27095801676
2024-09-15,1.9047754780091208,0.5412889090489487,3.4497870138648103,27095801676
2024-09-16,1.8938010824022937,0.5435360310659246,3.290260675847665,27095801676
2024-09-17,1.882826686795466,0.4494368162476619,3.2337725698283837,27095801676
2024-09-18,1.8718522911886388,0.5420838396312259,3.3986088575214577,27095801676
2024-09-19,1.8608778955818117,0.4787191019392369,3.2827433736481963,27095801676
2024-09-20,1.8499034999749846,0.3727699251018327,3.29585334634321,27095801676
2024-09-21,1.8389291043681575,0.5062407771613948,3.291326539950559,27095801676
2024-09-22,1.8279547087613304,0.3818256507518197,3.3215074906288673,27095801676
2024-09-23,1.8169803131545033,0.501279401943217,3.216376434288426,27095801676
2024-09-24,1.8060059175476761,0.330717006409116,3.1934134557985367,27095801676
2024-09-25,1.7950315219408497,0.326458862146755,3.3079282371824816,27095801676
2024-09-26,1.7840571263340226,0.4074719534902275,3.2101694831276872,27095801676
2024-09-27,1.7730827307271955,0.469743201792254,3.162867810708383,27095801676
2024-09-28,1.7621083351203684,0.4731180320632586,3.1460243667991765,27095801676
2024-09-29,1.7511339395135412,0.32990085373965283,3.144784021434306,27095801676
2024-09-30,1.7401595439067141,0.47196997957579967,3.1851377909571132,27095801676
2024-08-06,2.2545691045309186,1.231687522058592,3.351257207395715,2709580215
2024-08-07,2.252791630515208,1.0271689330715024,3.3972927537997335,2709580215
2024-08-08,2.251014156499497,1.1295536111217088,3.3519927630700797,2709580215
2024-08-09,2.2492366824837866,1.0955494922308184,3.3174628853177395,2709580215
2024-08-10,2.247459208468076,1.0238342105738123,3.3936176781154,2709580215
2024-08-11,2.245681734452365,1.1255289987820254,3.3922330510877288,2709580215
2024-08-12,2.243904260436654,1.0132873763894155,3.372300850499089,2709580215
2024-08-13,2.2421267864209433,1.1069066184130683,3.36518155244732,2709580215
2024-08-14,2.2403493124052325,1.0859548356598274,3.420467442547024,2709580215
2024-08-15,2.2385718383895217,1.042221805889603,3.3500716852355756,2709580215
2024-08-16,2.236794364373811,1.0603846145570857,3.4460742720701982,2709580215
2024-08-17,2.2350168903581,1.0672529860609408,3.447787800144041,2709580215
2024-08-18,2.233239416342389,1.0982542041335193,3.3775502070340906,2709580215
2024-08-19,2.2314619423266784,1.051546770939388,3.391534513220542,2709580215
2024-08-20,2.2296844683109676,1.0650882531384438,3.3966227090790464,2709580215
2024-08-21,2.227906994295257,1.0004750682938666,3.422645424526837,2709580215
2024-08-22,2.2261295202795464,1.1470137887331093,3.4356264914098023,2709580215
2024-08-23,2.2243520462638355,1.0599118643367553,3.4305170753838046,2709580215
2024-08-24,2.2225745722481247,1.0225493360307742,3.3676090448368905,2709580215
2024-08-25,2.220797098232414,1.0342026142189045,3.311898587633202,2709580215
2024-08-26,2.219019624216703,1.0654617448065054,3.38228118793762,2709580215
2024-08-27,2.2172421502009922,1.0126252325171352,3.2799737277753422,2709580215
2024-08-28,2.215464676185282,1.0408359281994999,3.378266983522047,2709580215
2024-08-29,2.213687202169571,1.0452723228480536,3.41769459199608,2709580215
2024-08-30,2.21190972815386,1.02919356764616,3.425979990226989,2709580215
2024-08-31,2.2101322541381494,0.9186743304333082,3.265805607995418,2709580215
2024-09-01,2.2083547801224386,1.1016725965801333,3.33546215003253,2709580215
2024-09-02,2.2065773061067278,0.9565234622307764,3.440649025491401,2709580215
2025-02-25,5.573876026073729,5.573876026049892,5.5738760260984375,27095803613
2025-02-26,5.747995603234306,5.7479956032093416,5.747995603260563,27095803613
2025-02-27,5.865880115607925,5.865880115581572,5.865880115632403,27095803613
2025-02-28,5.926677064289304,5.9266770642602715,5.926677064316235,27095803613
2025-03-01,5.931440058889787,5.931440058862381,5.931440058915936,27095803613
2025-03-02,5.8830847328440665,5.88308473281297,5.883084732873436,27095803613
2025-03-03,5.786282268684432,5.786282268651933,5.786282268713788,27095803613
2025-03-04,5.647293355717026,5.647293355684233,5.647293355748759,27095803613
2025-03-05,5.473747358031404,5.473747357992865,5.473747358063917,27095803613
2025-03-06,5.274373294675859,5.274373294634035,5.274373294712011,27095803613
2025-03-07,5.058690867509492,5.058646662232616,5.058690867545397,27095803613
2025-03-08,4.8366711614299565,4.836516334285505,4.83667116146627,27095803613
2025-03-09,4.6183777401833215,4.618014246169779,4.618377740231999,27095803613
2025-03-10,4.413599630851683,4.413092598016912,4.413741202551442,27095803613
2025-03-11,4.231488103675924,4.230784110765732,4.231894992908731,27095803613
2025-03-12,4.080209194013093,4.0790887701693395,4.080814315168234,27095803613
2025-03-13,3.966623574750899,3.965138673178463,3.967599188979928,27095803613
2025-03-14,3.8960046769144903,3.894235166453991,3.8975268607196782,27095803613
2025-03-15,3.871804891353376,3.869757932694387,3.873529781341326,27095803613
2025-03-16,3.8954782951218827,3.8929431148833786,3.8976957304076416,27095803613
2025-03-17,3.966366671964015,3.9632404092145914,3.96933125008824,27095803613
2025-03-18,4.081653686512037,4.078202315508952,4.084837568930992,27095803613
2025-03-19,4.236389983313606,4.2321264030148065,4.2399989446528945,27095803613
2025-03-20,4.423589777729233,4.418760503197154,4.427795511899127,27095803613
2025-03-21,4.634397253567564,4.629034667076225,4.63914403527312,27095803613
2025-03-22,4.858318851441038,4.85223527697808,4.8636645317109535,27095803613
2025-03-23,5.083515392236248,5.076523391320683,5.089069319982347,27095803613
2025-03-24,5.297145998865074,5.289251751367332,5.30337119576408,27095803613
2024-09-10,0.7800209601817841,0.3647449706369675,1.1668974422729697,27095804199
2024-09-11,0.7803847222701589,0.3828419062767699,1.1520002248909813,27095804199
2024-09-12,0.7807484843585336,0.396058472037454,1.156266219609283,27095804199
2024-09-13,0.7811122464469081,0.39327712336984794,1.1767751838148792,27095804199
2024-09-14,0.7814760085352829,0.3765447672121935,1.1844870338689415,27095804199
2024-09-15,0.7818397706236576,0.4117596258526699,1.1699132743380136,27095804199
2024-09-16,0.7822035327120321,0.397126874148998,1.17652234075806,27095804199
2024-09-17,0.7825672948004069,0.4151725914798856,1.1704918561901134,27095804199
2024-09-18,0.7829310568887816,0.36104341019496855,1.1653633940443822,27095804199
2024-09-19,0.7832948189771561,0.37862921166428803,1.1823234451550901,27095804199
2024-09-20,0.7836585810655309,0.4051886837637515,1.2086562222625739,27095804199
2024-09-21,0.7840223431539056,0.4027024778122652,1.182358117000679,27095804199
2024-09-22,0.7843861052422801,0.3968285731425235,1.1876955379911556,27095804199
2024-09-23,0.7847498673306549,0.3945213191821392,1.163804094061346,27095804199
2024-09-24,0.7851136294190296,0.36583558161301916,1.1550728202361928,27095804199
2024-09-25,0.7854773915074041,0.4025172113611151,1.1909151976363583,27095804199
2024-09-26,0.7858411535957789,0.39349526493869025,1.1530852940711656,27095804199
2024-09-27,0.7862049156841536,0.38213322503074887,1.1773100077625918,27095804199
2024-09-28,0.7865686777725281,0.38988551047664793,1.1890168799819794,27095804199
2024-09-29,0.7869324398609029,0.39250572132970746,1.1542334659914084,27095804199
2024-09-30,0.7872962019492776,0.39899205498039086,1.165891191589893,27095804199
2024-10-01,0.7876599640376521,0.39159586140251074,1.1880588299216865,27095804199
2024-10-02,0.7880237261260269,0.4118729385129294,1.146690252650048,27095804199
2024-10-03,0.7883874882144016,0.41899075095783556,1.1939483889155538,27095804199
2024-10-04,0.7887512503027762,0.37633517360209695,1.1683932466739446,27095804199
2024-10-05,0.7891150123911509,0.37894564407197295,1.2388409090032977,27095804199
2024-10-06,0.7894787744795256,0.4205999456329432,1.1762276196735055,27095804199
2024-10-07,0.7898425365679002,0.40139049135163013,1.163258403773919,27095804199
2025-01-21,12.88617493012115,11.47079094097943,14.243453707807536,27095805681
2025-01-22,12.920719783056537,11.518208539269251,14.349950877470645,27095805681
2025-01-23,12.955264635991924,11.574871539204374,14.33507648737012,27095805681
2025-01-24,12.98980948892731,11.613561702484008,14.479669748153556,27095805681
2025-01-25,13.024354341862697,11.547361892210661,14.42967533872243,27095805681
2025-01-26,13.058899194798084,11.632434525633037,14.43985294977928,27095805681
2025-01-27,13.09344404773347,11.593851856083381,14.449905966537802,27095805681
2025-01-28,13.127988900668857,11.666115981252842,14.520495591976287,27095805681
2025-01-29,13.162533753604244,11.853528174918308,14.535106545907452,27095805681
2025-01-30,13.19707860653963,11.863534560393793,14.683134253909568,27095805681
2025-01-31,13.231623459475017,11.86845298230932,14.635640273211038,27095805681
2025-02-01,13.266168312410404,11.82401039380292,14.583655059357442,27095805681
2025-02-02,13.30071316534579,11.861328779077505,14.708224665326455,27095805681
2025-02-03,13.335258018281177,11.89251718235003,14.642215742242168,27095805681
2025-02-04,13.369802871216567,11.89023583859287,14.803692104222195,27095805681
2025-02-05,13.404347724151954,11.972053172350615,14.856139596638688,27095805681
2025-02-06,13.43889257708734,12.081049439618834,14.855666679899588,27095805681
2025-02-07,13.473437430022727,12.162484080662226,14.842031587492071,27095805681
2025-02-08,13.507982282958114,12.198206206356575,14.865590341102527,27095805681
2025-02-09,13.5425271358935,12.154727187028778,15.028509385112397,27095805681
2025-02-10,13.577071988828887,12.198372312290159,15.017932643166613,27095805681
2025-02-11,13.611616841764274,12.287988505097067,15.103138635465859,27095805681
2025-02-12,13.64616169469966,12.13835300792777,15.031179651970083,27095805681
2025-02-13,13.680706547635047,12.193594420010548,14.9928877240518,27095805681
2025-02-14,13.715251400570434,12.284263333408962,15.14160317185392,27095805681
2025-02-15,13.74979625350582,12.40436339210146,15.127235844434786,27095805681
2025-02-16,13.784341106441207,12.483016892933174,15.134011323227432,27095805681
2025-02-17,13.818885959376594,12.451399684823718,15.232911842462467,27095805681
